index,mean_abs,variance,std,rms,energy,skewness,kurtosis,peak,papr,fft_peak,dominant_bin,spectral_centroid,spectral_bandwidth,spectral_entropy,spectral_flatness,psd_max,psd_mean,autocorr_peak,cov_trace,max_eigenvalue,eigenvalue_ratio
48,0.8873874615501627,0.20647562144884535,0.4543958862587175,0.9969614477828552,0.9939321283652868,0.6038218725023831,0.38161384264722464,3.009024285619897,9.109502442920974,86.44755564944212,17,-0.0027732893503497062,0.28513699731562137,7.898228052284648,0.9297309541194451,2.7260642064942866,1.0073043249810505,0.09750962843113353,7.948784531727669,1.116736672772302,1.2425020653614605
49,0.9294789409681989,0.21570898134964592,0.4644448097994485,1.0390573049899656,1.0796400830530106,0.578269002920765,-0.00030136010970016613,2.633677850818741,6.424603097610469,94.92882743089159,-128,-0.003730596207377111,0.28778240037269925,7.8989180836186295,0.9301114571405501,3.003974524517914,1.0799173556448458,0.06145837592044527,8.63095310680013,1.1694842888083732,1.2244834390153183
50,0.8806286797024319,0.220897508451054,0.4699973494085408,0.9982005710104068,0.9964043799655022,0.7683181819719119,0.7623848928158652,3.159858015804655,10.020733429915879,79.28028642313167,-127,0.0010965907916697121,0.2897779963994957,7.89073429286161,0.920409508276536,2.124320476012591,0.9863959248971462,0.056765076115527606,7.9737005391623,1.1090088924419734,1.2667265665524607
51,0.8946253177428009,0.21020881750269182,0.45848535145922803,1.0052677636575735,1.0105632766490993,0.5244545020618743,-0.12280729132889334,2.4992720036210936,6.181068214540865,88.86657942512728,373,0.01320711614514616,0.28766829909452035,7.902395119323872,0.9321272553993141,2.177418552192154,1.0261937544565176,0.06166254664396723,8.082461780562282,1.174966566332588,1.365533354268042
52,0.8642787092394285,0.23011093076826739,0.4796987917102433,0.9884779299573866,0.97708861801284,0.8158742413532316,0.7661633232447556,2.837799438883681,8.241939888419074,86.1686780134269,146,-0.0015707508555109885,0.287374159157369,7.887998113512173,0.9208495207817019,2.2762158673740855,0.9582488565876872,0.06371879676746094,7.820124881717641,1.0906630646234403,1.2580902224259312
53,0.8987149623829558,0.22129791653802638,0.4704231250034658,1.0143897180812826,1.0289865001490242,0.6333129879646211,0.18428190319247273,2.672790669859762,6.942569182246648,99.36197545234172,42,-0.001791414256988027,0.28964922912673235,7.898159634171726,0.9287880852093168,2.4771829123486833,1.067681610800991,0.06834465591233962,8.226446830922683,1.123537142471229,1.2112173061065261
54,0.896745894980069,0.21948061693611082,0.4684875846125603,1.0117479019497475,1.0236338170997157,0.6405723132649762,0.2692692534346288,2.5852674553989736,6.529295637062254,110.48506110818019,-251,-0.005095938922998441,0.288845115560093,7.889152811936264,0.9244941501482802,3.1628881991269124,1.023267672279919,0.09267345197334832,8.16954478758261,1.1175475495691158,1.2397838060900577
55,0.8962216912763346,0.21568541904699912,0.46441944301137855,1.0094051411406684,1.0188987389612127,0.5101842445949475,-0.13553236029115645,2.4638883662260573,5.95814446429426,83.25325430612713,-236,0.00045585214747053955,0.29000803056495283,7.8992536752723055,0.9295247176521746,2.7158779659189234,1.0270280561072807,0.058704240213531475,8.154373418532858,1.216894845441652,1.401498984522526
56,0.8672708325912384,0.19810379162482883,0.4450885211110581,0.9748140790367815,0.9502624886883286,0.5873916319292098,0.0452915545784256,2.419062524718253,6.158154792122296,84.20858666915557,505,-0.009347819679522442,0.2892177655870097,7.889156955611637,0.9249195815383275,2.884305680124859,0.960915466725778,0.04780185272610003,7.586221552186222,1.1502333524339334,1.4306959602605387
57,0.8793300687524541,0.20939186033482526,0.4575935536421217,0.9912684954879889,0.9826132301470211,0.5965535477815068,0.13777643626472713,2.5999966977755338,6.879596794585551,88.23606112468812,205,-0.0028995849987119853,0.2882905784649852,7.884020103109289,0.9204273869193595,2.528282169300797,0.9745407649753197,0.06029210189325021,7.846376630838962,1.1720561468903394,1.399666939018749
